,Absolute_Path,Label,Width,Height,Channels,Numerical
1071,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0071.jpg,dog,300,480,3,1
1072,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0072.jpg,dog,300,480,3,1
1073,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0073.jpg,dog,320,213,3,1
1074,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0074.jpg,dog,320,480,3,1
1075,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0075.jpg,dog,320,427,3,1
1076,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0076.jpg,dog,320,480,3,1
1077,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0077.jpg,dog,320,427,3,1
1078,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0078.jpg,dog,300,480,3,1
1079,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0079.jpg,dog,320,400,3,1
1080,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0080.jpg,dog,269,480,3,1
1081,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0081.jpg,dog,320,480,3,1
1082,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0082.jpg,dog,270,480,3,1
1083,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0083.jpg,dog,320,478,3,1
1084,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0084.jpg,dog,300,480,3,1
1085,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0085.jpg,dog,320,480,3,1
1086,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0086.jpg,dog,320,422,3,1
1087,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0087.jpg,dog,320,480,3,1
1088,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0088.jpg,dog,320,403,3,1
1089,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0089.jpg,dog,300,480,3,1
1090,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0090.jpg,dog,320,452,3,1
1091,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0091.jpg,dog,300,480,3,1
1092,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0092.jpg,dog,270,480,3,1
1093,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0093.jpg,dog,300,480,3,1
1094,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0094.jpg,dog,320,480,3,1
1095,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0095.jpg,dog,309,480,3,1
1096,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0096.jpg,dog,320,427,3,1
1097,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0097.jpg,dog,320,427,3,1
1098,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0098.jpg,dog,320,480,3,1
1099,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0099.jpg,dog,320,480,3,1
1100,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0100.jpg,dog,300,480,3,1
1101,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0101.jpg,dog,320,480,3,1
1102,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0102.jpg,dog,319,480,3,1
1103,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0103.jpg,dog,270,480,3,1
1104,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0104.jpg,dog,300,480,3,1
1105,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0105.jpg,dog,320,473,3,1
1106,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0106.jpg,dog,320,240,3,1
1107,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0107.jpg,dog,320,240,3,1
1108,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0108.jpg,dog,320,480,3,1
1109,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0109.jpg,dog,270,480,3,1
1110,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0110.jpg,dog,300,480,3,1
1111,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0111.jpg,dog,320,429,3,1
1112,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0112.jpg,dog,319,480,3,1
1113,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0113.jpg,dog,270,480,3,1
1114,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0114.jpg,dog,320,402,3,1
1115,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0115.jpg,dog,270,480,3,1
1116,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0116.jpg,dog,320,427,3,1
1117,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0117.jpg,dog,320,480,3,1
1118,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0118.jpg,dog,320,480,3,1
1119,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0119.jpg,dog,300,480,3,1
1120,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0120.jpg,dog,320,427,3,1
1121,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0121.jpg,dog,320,479,3,1
1122,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0122.jpg,dog,320,480,3,1
1123,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0123.jpg,dog,320,480,3,1
1124,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0124.jpg,dog,300,480,3,1
1125,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0125.jpg,dog,300,480,3,1
1126,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0126.jpg,dog,300,480,3,1
1127,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0127.jpg,dog,319,480,3,1
1128,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0128.jpg,dog,320,480,3,1
1129,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0129.jpg,dog,300,480,3,1
1130,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0130.jpg,dog,320,480,3,1
1131,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0131.jpg,dog,320,213,3,1
1132,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0132.jpg,dog,320,480,3,1
1133,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0133.jpg,dog,320,469,3,1
1134,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0134.jpg,dog,320,427,3,1
1135,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0135.jpg,dog,320,480,3,1
1136,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0136.jpg,dog,320,480,3,1
1137,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0137.jpg,dog,320,427,3,1
1138,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0138.jpg,dog,320,427,3,1
1139,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0139.jpg,dog,319,480,3,1
1140,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0140.jpg,dog,300,480,3,1
1141,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0141.jpg,dog,320,479,3,1
1142,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0142.jpg,dog,300,480,3,1
1143,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0143.jpg,dog,300,480,3,1
1144,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0144.jpg,dog,320,479,3,1
1145,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0145.jpg,dog,300,480,3,1
1146,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0146.jpg,dog,315,480,3,1
1147,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0147.jpg,dog,320,480,3,1
1148,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0148.jpg,dog,320,427,3,1
1149,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0149.jpg,dog,320,480,3,1
1150,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0150.jpg,dog,300,480,3,1
1151,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0151.jpg,dog,270,480,3,1
1152,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0152.jpg,dog,320,480,3,1
1153,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0153.jpg,dog,320,427,3,1
1154,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0154.jpg,dog,320,320,3,1
1155,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0155.jpg,dog,300,480,3,1
1156,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0156.jpg,dog,320,480,3,1
1157,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0157.jpg,dog,320,427,3,1
1158,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0158.jpg,dog,320,180,3,1
1159,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0159.jpg,dog,320,480,3,1
1160,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0160.jpg,dog,320,427,3,1
1161,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0161.jpg,dog,300,480,3,1
1162,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0162.jpg,dog,319,480,3,1
1163,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0163.jpg,dog,320,480,3,1
1164,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0164.jpg,dog,300,480,3,1
1165,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0165.jpg,dog,320,432,3,1
1166,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0166.jpg,dog,320,363,3,1
1167,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0167.jpg,dog,300,480,3,1
1168,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0168.jpg,dog,320,256,3,1
1169,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0169.jpg,dog,320,480,3,1
1170,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0170.jpg,dog,320,480,3,1
1171,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0171.jpg,dog,320,427,3,1
1172,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0172.jpg,dog,320,427,3,1
1173,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0173.jpg,dog,300,480,3,1
1174,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0174.jpg,dog,243,480,3,1
1175,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0175.jpg,dog,300,480,3,1
1176,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0176.jpg,dog,320,320,3,1
1177,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0177.jpg,dog,300,480,3,1
1178,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0178.jpg,dog,319,480,3,1
1179,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0179.jpg,dog,300,480,3,1
1180,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0180.jpg,dog,320,427,3,1
1181,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0181.jpg,dog,320,420,3,1
1182,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0182.jpg,dog,320,480,3,1
1183,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0183.jpg,dog,320,423,3,1
1184,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0184.jpg,dog,320,454,3,1
1185,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0185.jpg,dog,300,480,3,1
1186,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0186.jpg,dog,320,480,3,1
1187,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0187.jpg,dog,320,427,3,1
1188,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0188.jpg,dog,320,480,3,1
1189,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0189.jpg,dog,320,427,3,1
1190,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0190.jpg,dog,320,448,3,1
1191,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0191.jpg,dog,320,427,3,1
1192,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0192.jpg,dog,320,447,3,1
1193,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0193.jpg,dog,300,480,3,1
1194,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0194.jpg,dog,320,480,3,1
1195,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0195.jpg,dog,300,480,3,1
1196,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0196.jpg,dog,320,328,3,1
1197,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0197.jpg,dog,300,480,3,1
1198,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0198.jpg,dog,320,480,3,1
1199,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0199.jpg,dog,320,427,3,1
1200,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0200.jpg,dog,320,480,3,1
1201,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0201.jpg,dog,320,448,3,1
1202,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0202.jpg,dog,319,480,3,1
1203,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0203.jpg,dog,320,460,3,1
1204,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0204.jpg,dog,320,480,3,1
1205,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0205.jpg,dog,320,444,3,1
1206,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0206.jpg,dog,300,480,3,1
1207,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0207.jpg,dog,320,454,3,1
1208,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0208.jpg,dog,319,480,3,1
1209,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0209.jpg,dog,320,427,3,1
1210,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0210.jpg,dog,320,471,3,1
1211,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0211.jpg,dog,270,480,3,1
1212,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0212.jpg,dog,320,389,3,1
1213,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0213.jpg,dog,300,480,3,1
1214,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0214.jpg,dog,320,427,3,1
1215,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0215.jpg,dog,320,427,3,1
1216,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0216.jpg,dog,270,480,3,1
1217,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0217.jpg,dog,286,480,3,1
1218,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0218.jpg,dog,270,480,3,1
1219,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0219.jpg,dog,320,427,3,1
1220,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0220.jpg,dog,320,427,3,1
1221,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0221.jpg,dog,313,480,3,1
1222,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0222.jpg,dog,320,403,3,1
1223,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0223.jpg,dog,320,427,3,1
1224,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0224.jpg,dog,320,464,3,1
1225,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0225.jpg,dog,311,480,3,1
1226,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0226.jpg,dog,320,479,3,1
1227,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0227.jpg,dog,307,480,3,1
1228,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0228.jpg,dog,320,427,3,1
1229,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0229.jpg,dog,320,213,3,1
1230,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0230.jpg,dog,320,427,3,1
1231,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0231.jpg,dog,320,480,3,1
1232,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0232.jpg,dog,320,478,3,1
1233,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0233.jpg,dog,300,480,3,1
1234,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0234.jpg,dog,300,480,3,1
1235,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0235.jpg,dog,320,468,3,1
1236,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0236.jpg,dog,320,448,3,1
1237,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0237.jpg,dog,320,480,3,1
1238,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0238.jpg,dog,320,427,3,1
1239,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0239.jpg,dog,320,444,3,1
1240,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0240.jpg,dog,320,240,3,1
1241,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0241.jpg,dog,320,480,3,1
1242,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0242.jpg,dog,320,449,3,1
1243,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0243.jpg,dog,320,479,3,1
1244,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0244.jpg,dog,300,480,3,1
1245,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0245.jpg,dog,300,480,3,1
1246,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0246.jpg,dog,320,421,3,1
1247,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0247.jpg,dog,320,223,3,1
1248,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0248.jpg,dog,320,480,3,1
1249,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0249.jpg,dog,320,480,3,1
1250,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0250.jpg,dog,320,457,3,1
1251,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0251.jpg,dog,320,480,3,1
1252,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0252.jpg,dog,252,480,3,1
1253,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0253.jpg,dog,320,427,3,1
1254,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0254.jpg,dog,279,480,3,1
1255,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0255.jpg,dog,313,480,3,1
1256,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0256.jpg,dog,270,480,3,1
1257,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0257.jpg,dog,320,480,3,1
1258,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0258.jpg,dog,320,448,3,1
1259,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0259.jpg,dog,320,480,3,1
1260,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0260.jpg,dog,320,480,3,1
1261,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0261.jpg,dog,320,443,3,1
1262,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0262.jpg,dog,300,480,3,1
1263,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0263.jpg,dog,320,320,3,1
1264,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0264.jpg,dog,320,480,3,1
1265,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0265.jpg,dog,270,480,3,1
1266,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0266.jpg,dog,311,480,3,1
1267,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0267.jpg,dog,320,480,3,1
1268,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0268.jpg,dog,320,451,3,1
1269,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0269.jpg,dog,300,480,3,1
1270,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0270.jpg,dog,320,459,3,1
1271,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0271.jpg,dog,300,480,3,1
1272,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0272.jpg,dog,300,480,3,1
1273,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0273.jpg,dog,320,480,3,1
1274,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0274.jpg,dog,278,480,3,1
1275,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0275.jpg,dog,320,427,3,1
1276,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0276.jpg,dog,300,480,3,1
1277,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0277.jpg,dog,300,480,3,1
1278,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0278.jpg,dog,300,480,3,1
1279,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0279.jpg,dog,320,480,3,1
1280,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0280.jpg,dog,320,480,3,1
1281,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0281.jpg,dog,320,445,3,1
1282,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0282.jpg,dog,319,480,3,1
1283,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0283.jpg,dog,320,479,3,1
1284,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0284.jpg,dog,320,455,3,1
1285,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0285.jpg,dog,320,480,3,1
1286,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0286.jpg,dog,320,427,3,1
1287,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0287.jpg,dog,300,480,3,1
1288,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0288.jpg,dog,320,480,3,1
1289,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0289.jpg,dog,320,213,3,1
1290,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0290.jpg,dog,320,480,3,1
1291,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0291.jpg,dog,270,480,3,1
1292,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0292.jpg,dog,320,427,3,1
1293,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0293.jpg,dog,320,427,3,1
1294,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0294.jpg,dog,320,470,3,1
1295,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0295.jpg,dog,320,395,3,1
1296,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0296.jpg,dog,320,480,3,1
1297,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0297.jpg,dog,320,320,3,1
1298,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0298.jpg,dog,270,480,3,1
1299,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0299.jpg,dog,300,480,3,1
1300,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0300.jpg,dog,320,480,3,1
1301,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0301.jpg,dog,318,480,3,1
1302,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0302.jpg,dog,320,427,3,1
1303,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0303.jpg,dog,320,480,3,1
1304,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0304.jpg,dog,320,320,3,1
1305,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0305.jpg,dog,300,480,3,1
1306,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0306.jpg,dog,319,480,3,1
1307,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0307.jpg,dog,320,480,3,1
1308,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0308.jpg,dog,270,480,3,1
1309,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0309.jpg,dog,320,427,3,1
1310,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0310.jpg,dog,320,480,3,1
1311,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0311.jpg,dog,320,427,3,1
1312,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0312.jpg,dog,300,480,3,1
1313,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0313.jpg,dog,320,427,3,1
1314,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0314.jpg,dog,320,480,3,1
1315,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0315.jpg,dog,320,480,3,1
1316,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0316.jpg,dog,320,480,3,1
1317,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0317.jpg,dog,270,480,3,1
1318,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0318.jpg,dog,274,480,3,1
1319,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0319.jpg,dog,320,480,3,1
1320,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0320.jpg,dog,270,480,3,1
1321,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0321.jpg,dog,320,213,3,1
1322,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0322.jpg,dog,320,480,3,1
1323,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0323.jpg,dog,319,480,3,1
1324,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0324.jpg,dog,320,478,3,1
1325,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0325.jpg,dog,320,480,3,1
1326,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0326.jpg,dog,300,480,3,1
1327,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0327.jpg,dog,270,480,3,1
1328,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0328.jpg,dog,300,480,3,1
1329,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0329.jpg,dog,320,480,3,1
1330,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0330.jpg,dog,320,480,3,1
1331,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0331.jpg,dog,270,480,3,1
1332,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0332.jpg,dog,300,480,3,1
1333,C:/Users/Admin/Desktop/Study/Python/lab4/dataset\dog\0333.jpg,dog,320,427,3,1
